pca1,pca2,t+1 (prediction)
0.22359377578226536,-0.008925531701908731,47600.0
0.23090611246481194,-0.0007491328983534149,47200.0
0.22899896521658256,0.003144759900080816,46800.0
0.22391217083848364,0.006260070208114619,46300.0
0.21564624273853844,0.007039346299263267,46100.0
0.20865160962401305,0.005482264796396481,46600.0
0.2073792195412912,-0.002305192235929774,47850.0
0.21723413281288056,-0.013597717571462414,51000.0
0.24838881640775087,-0.03423665370938013,51800.0
0.2814553139995436,-0.0307341641627523,52500.0
0.3110223138097791,-0.011656698222640439,52100.0
0.3180177422803253,-0.0023120710221017776,52000.0
0.3192891174091901,0.003917803799536014,52650.0
0.32024214645020105,-0.0042591713287663925,52850.0
0.32501147320545914,-0.006595674889329726,53750.0
0.3361381103155592,-0.008543304514471698,53850.0
0.34376910316982273,-0.007764967110679314,54300.0
0.3529885381322343,-0.004261213065641251,54800.0
0.35966490233680365,-0.007376627681146995,55300.0
0.36888470380214483,-0.007766581242842985,56550.0
0.38319054139573944,-0.013608153186503753,57000.0
0.3971800183259846,-0.013219589420010098,58150.0
0.4153009799126867,-0.012442042223211517,57900.0
0.423886344712633,-0.00699122693687885,57450.0
0.426747834251072,0.0054685723063723135,59150.0
0.43310416523862466,-0.009717592959868876,59950.0
0.44613999729795206,-0.019452679457554852,58600.0
0.4534543832011041,0.0042988498866056895,57000.0
0.43978385184127544,0.022989673927391773,57000.0
0.4210247231705049,0.01247762150539264,57100.0
0.4114869302580502,-0.00076049682592768,56000.0
0.4051296481127416,0.007806231110135598,56300.0
0.40067728743449044,0.006248893986055083,55500.0
0.3905048412243518,0.003913386573832542,55750.0
0.3889141496106534,0.004302768998193238,55000.0
0.38064914149338375,0.003914001963949669,54550.0
0.3746082630486943,0.009365588981770756,54200.0
0.36475252028045646,0.006251209579975734,54000.0
0.3583938892993814,0.004304727337025135,52850.0
0.3475854201969613,0.01053547057628789,52300.0
0.3355036840664137,0.013261794700528576,54400.0
0.33804444144893664,-0.012047893099176333,54150.0
0.34631286982734927,-0.014384451287344727,54100.0
0.35775789309702555,0.0023578852452799935,53300.0
0.35076431500807975,0.006641502160928325,52850.0
0.342497922468476,0.00975698193864486,53700.0
0.3399532372742139,-0.0030923067899268713,53700.0
0.34249750547757424,-0.006596757029419088,51600.0
0.3345514830024438,0.016376979951443535,50500.0
0.314203296467286,0.02494439614106115,49650.0
0.2884512099489635,0.015211648580648579,50350.0
0.28050156236892265,0.0011945565459897667,51700.0
0.28813112327842744,-0.015938427228970514,51850.0
0.3021209978866831,-0.011656090613640969,52250.0
0.3142018422440886,-0.00425876974100487,50700.0
0.30784531241753077,0.008980509100818249,49950.0
0.29576335668914683,0.017936796712042347,50150.0
0.2824096088409963,0.004309470533564872,50400.0
0.280502032739676,-0.0034778899724070694,49900.0
0.280184858927022,0.001973428535562168,49900.0
0.27859472375861655,0.003920354025350252,49500.0
0.2728724985200969,0.0031420010593226906,50100.0
0.2741431880918592,-0.0015306515602032348,50000.0
0.27477975556724443,-0.003866873482603135,50450.0
0.28081975113543367,-0.0026991797512909838,50650.0
0.2843171774916146,-0.005035620743349294,50950.0
0.2903576315683679,-0.0038678878667759327,51300.0
0.29576229421286515,-0.0050363534893586625,51300.0
0.2998956589063953,-0.0027003401020115193,50550.0
0.29735300810500204,0.005866108789594182,49750.0
0.2874973944485737,0.012096713763535471,49450.0
0.27573370017944376,0.008593045710246201,48850.0
0.2649245885571909,0.00703625630025731,48300.0
0.2557047321923906,0.00898370073369909,49950.0
0.2588817766219089,-0.008538511797847464,50000.0
0.2661956742873561,-0.013211318085147647,50000.0
0.27700511386042365,-0.0003626578750044416,50700.0
0.28177327579118394,-0.005424878110591151,50100.0
0.2824104368180375,-0.0007523193438225544,49850.0
0.28145628895534586,0.006645812485454069,49500.0
0.2738262160837577,0.004699431956269478,48750.0
0.2652426615936892,0.00859374457829725,48750.0
0.25824757293614703,0.005868502514254867,48700.0
0.25316085125079113,0.0004175934550559274,49000.0
0.2547501213359802,-0.0019187797810858195,48500.0
0.2531613067938078,0.001585754016231513,47750.0
0.2471209818288641,0.00976300551539451,48350.0
0.24298661404366603,0.0011969242537007447,47100.0
0.23408661281570844,0.005091383002058596,46950.0
0.22899869071928713,0.010932214258810097,45900.0
0.2134213281261869,0.009375776916498248,46700.0
0.21087606869334796,0.0019776736179859117,46900.0
0.21055878059662098,-0.0077565993293536705,49100.0
0.2309039163391131,-0.018660519319207838,52200.0
0.2658747136369618,-0.04124647739337682,53100.0
0.3052995246752644,-0.031125046036981314,52000.0
0.3237410804094309,0.0015813680747805293,52250.0
0.324057616187407,0.006643090116360189,51250.0
0.3122956980875269,0.005865190931775767,49950.0
0.2992610827866091,0.017936624648653768,50500.0
0.28813188304788045,0.0058665754596753765,52300.0
0.29480707794279737,-0.018275129029654228,53450.0
0.31706244290126506,-0.02294895756213589,54250.0
0.3409070913267187,-0.015162950379702283,53450.0
0.3482209385778616,2.2307403543835048e-05,53500.0
0.3485379818327662,0.005862820550467738,52500.0
0.33741170232895396,0.007421106816619118,51850.0
0.32723775893201584,0.012872949375762775,50450.0
0.30784514178805883,0.015989224547884755,49800.0
0.290676473270961,0.01599023885216649,49600.0
0.27636945153997716,0.006646128001575741,51000.0
0.2798650275145577,-0.009318557106669728,50350.0
0.28336427307725826,-0.005814234438111001,50500.0
0.28908606801674724,0.003919681254139828,49500.0
0.2795495082100462,0.006645997677154076,49400.0
0.2735080273172467,0.00859316825355023,50250.0
0.2719174751579396,-0.005813645224725777,50600.0
0.278912324904754,-0.009318405792927963,50000.0
0.2827283540528004,0.001973277301711507,50900.0
0.2868598505714464,-0.0023102249316415565,51700.0
0.29385431153689245,-0.013213122596423108,52050.0
0.30688964950108805,-0.00893079124839639,53800.0
0.3253278427654505,-0.016330174847227454,52650.0
0.3313713268760384,-0.004649088259015966,52700.0
0.33550308458385075,0.00858925684318912,53600.0
0.334230562423772,-0.007375063148959002,54400.0
0.3453580245453658,-0.01321636123557388,55400.0
0.3625257270769712,-0.013996205790461017,57600.0
0.38795846441577203,-0.024900376054335,56000.0
0.3981358578029938,-0.0046532473496909855,55800.0
0.400677777118135,0.014036413586886367,53000.0
0.37143138035200596,0.023383450313994213,54100.0
0.35934631444634246,0.013260151797927161,53500.0
0.34472357898332906,-0.003871228139801648,54700.0
0.3555311681747964,-0.004650812045845624,55650.0
0.36538710233133737,-0.016721998002518598,56650.0
0.3854162691573956,-0.015165766601553572,53500.0
0.37779023686201196,0.016763726238132468,53100.0
0.3615732753137521,0.027666973137211854,53550.0
0.3418611828440114,-0.0003667753066036005,53000.0
0.3386829572426512,0.000801633014777034,52000.0
0.3316890556880455,0.012093952329071626,51050.0
0.3157927891158586,0.015209938002021643,48950.0
0.2900420826083831,0.02377788107619284,48400.0
0.267149972094356,0.020664195195254996,48300.0
0.24966372463589165,0.005090303375783885,49000.0
0.24998085837682316,-0.0046441313400119285,51000.0
0.2665116313416006,-0.020998983812308906,51750.0
0.2884496726167736,-0.02138962830115623,50000.0
0.294810628835357,0.007813224738385116,47600.0
0.2731923863516278,0.032345190444523705,47800.0
0.24807376754766036,0.01716096520139137,48200.0
0.23662834956552087,-0.004643265595983851,46250.0
0.2280467493248761,0.012100552230568296,46650.0
0.2207320993406781,0.01210080761210856,49000.0
0.2258169839525628,-0.021385829139166933,49000.0
0.24330519896858,-0.018271733809458877,51100.0
0.2715983040585919,-0.016326826713192976,50850.0
0.2833638872614372,-0.014380492950604907,48800.0
0.28209394263139126,0.01793776943713927,49500.0
0.2719175864764653,0.010540067646497403,48400.0
0.25634115572822974,0.003143101515135424,46800.0
0.24362465353553273,0.02105513971788008,46500.0
0.2245478955090913,0.01482624524267452,47000.0
0.2156452455779653,-0.0015269644069122459,46600.0
0.21437446400056873,-0.0007480585393814595,46500.0
0.2143741464660034,0.003924401027435701,45500.0
0.20483732698974355,0.008597564729606794,45250.0
0.19625260767517722,0.00976616067661123,47500.0
0.2026086077463678,-0.015543753973869683,47200.0
0.21342062622174024,-0.015154838059808055,46800.0
0.22327632450676857,0.00548136258070431,46000.0
0.21373899755358014,0.009375735177531168,46200.0
0.2073795074203834,0.00470356235639787,44950.0
0.1956177822284138,0.008208792428060514,44400.0
0.18544348122518783,0.014049978346194812,43850.0
0.17050105980886385,0.008599684677112859,43450.0
0.16096318530702433,0.007432149960768873,44100.0
0.15905459425184695,-0.0019127927558915475,42500.0
0.15047291090220977,0.007432914070921915,41700.0
0.13934472170585113,0.018725384539176004,41700.0
0.12408357880210161,0.006266312774631443,40500.0
0.11136782740854786,0.009382207268420983,41500.0
0.11009390896394586,0.0015946197518908539,42700.0
0.11645223571858465,-0.017095740132628746,42900.0
0.13171359822017048,-0.010866631855067605,43450.0
0.1441122707722519,-0.005805582504807204,39600.0
0.12440537632617887,0.025735317957729723,37200.0
0.08816048698870892,0.04871052537834972,37600.0
0.05096059200869778,0.01561584737408977,37800.0
0.03951557763566324,-0.004630853406278502,36000.0
0.03188739225185057,0.012502247804465192,35300.0
0.017261742558683114,0.01951180022512198,32500.0
-0.016436097868569106,0.02730157811867175,35600.0
-0.018985427533085575,-0.002291184389566216,37000.0
-0.008174191105604828,-0.03499911586746391,37500.0
0.023619089946032575,-0.014753598861060048,37650.0
0.036654312180215386,-0.005020042937712629,36800.0
0.03538360778071656,0.005493216761385816,35700.0
0.02393856823736377,0.015228303338962948,36050.0
0.013763541605312702,0.005883845608106931,37300.0
0.016941912592158687,-0.012417001447739391,38500.0
0.03474573298722719,-0.01903747131803101,40000.0
0.059861440452920155,-0.020985945777771912,40000.0
0.07703084942657966,-0.01164192351263575,40000.0
0.0865685444023054,3.8690898518290855e-05,41300.0
0.09483327353712487,-0.010085660907309378,43300.0
0.1158155940308489,-0.025661993457710985,41500.0
0.1253571292241664,-0.0015210867168193593,41000.0
0.12344821029184203,0.01794761041171037,39800.0
0.10119424458344484,0.013276585052659587,39250.0
0.08688699435798278,0.013666801936795689,39250.0
0.07575911227993998,0.004322482471261063,36500.0
0.05477887659338908,0.021456488571293942,37000.0
0.04046898808100821,0.017563367424456997,37000.0
0.026162964956537374,-0.0038512487505877567,36000.0
0.02298471266525148,0.007830252314023303,34900.0
0.009631978325018286,0.01639732437686371,36500.0
0.006450037132721092,-0.003850148454557358,35900.0
0.0058164403065564235,-0.007743655147573969,35000.0
0.0064525448618905756,0.011725021231308865,35300.0
-0.0011788397392887239,0.0047166681468515876,35050.0
-0.006582977113573639,-0.0003448036207082797,35000.0
-0.006583187814768045,0.0023807956185316493,34450.0
-0.011987394916248584,0.004717421802290092,35000.0
-0.012306428007144744,4.486044181568435e-05,34350.0
-0.01643822130152498,0.0008239723305844662,33800.0
-0.020571358946516745,0.009390447239139883,34100.0
-0.026294841015168494,0.0019926308460937623,34500.0
-0.025341151661041016,-0.005405540128444019,36750.0
-0.006585472980553922,-0.020592458970232503,37500.0
0.015034904798320542,-0.023319304551941856,36900.0
0.030296583388531913,-0.0011258398105684973,37500.0
0.03506422004907989,4.187734398751419e-05,37450.0
0.03474696905852811,-0.004241157979610902,38300.0
0.043647933306431075,-0.006188665061448877,37700.0
0.044921096466734915,-0.0019055070347641422,37300.0
0.04396709550913678,0.007828880674761873,36100.0
0.029979235980858727,0.012502315560381795,35750.0
0.017579328877084008,0.01211364748641629,35550.0
0.006451850408146122,0.004326858037888681,34950.0
-0.0008600025218504287,0.006274221666993525,35000.0
-0.005629522185019032,0.004327595971309785,35900.0
-0.003404889520664988,-0.0073538320700818035,36850.0
0.008676195193407983,-0.014363324595830632,37000.0
0.02139396166693921,-0.008523447588670656,37500.0
0.03156716909247064,-0.0050197535184317195,38150.0
0.03983305415514594,-0.008914024401492492,37800.0
0.044920842728270655,-0.0022949025874362612,37900.0
0.04746376658101947,0.0019880101928581267,38350.0
0.04873512239699292,-0.004242081104732179,37350.0
0.04587526067677051,0.004324448671101749,36900.0
0.03951619939666476,0.011333529154374515,37150.0
0.0318853311690559,0.0015996029275179963,36300.0
0.025210036817802737,0.004715108881966423,36000.0
0.01948683076605393,0.008998532744906024,36400.0
0.014717279927804677,-0.0007355734063477228,36250.0
0.01439991913833473,-0.0019036269864544735,37300.0
0.022664737313241225,-0.006966110624372447,38900.0
0.038560419230601765,-0.020595241234234386,38850.0
0.055094134708734234,-0.012029913548088071,38500.0
0.0627245815339543,0.0031552111572483834,39050.0
0.0636774488421353,-0.0015174127717310006,39150.0
0.06558546117358105,-0.005021857823811508,39100.0
0.06940069200005936,-0.00034959901092947713,40400.0
0.07798329236682454,-0.009695227547220634,41250.0
0.09133658315235077,-0.01670475654463372,40000.0
0.09706130722339801,0.0031531303550034724,39250.0
0.08974851058634764,0.015613508436816454,38700.0
0.07353418877094645,0.010163277336239488,40000.0
0.0735323443204408,-0.005801209611776603,41500.0
0.08783876801480149,-0.021766452649154836,41600.0
0.10627977171516216,-0.012422519049364332,41250.0
0.11422829750797507,0.0019838511021831075,41400.0
0.11359194073378416,0.0015944737853430344,41100.0
0.11041315868713109,0.0012053390412963723,41800.0
0.11390931635099064,-0.003078079714122651,42300.0
0.11963217072754626,-0.009308403049900627,41600.0
0.12281260728234174,0.0015939679700007323,42000.0
0.12408318112409125,0.002372539925795428,42950.0
0.12821566735260842,-0.010477103384268091,42700.0
0.13521120858762,-0.005415579343135527,42050.0
0.13552950867265673,0.007044397230807057,41900.0
0.128852593953889,0.006266025949056392,43000.0
0.1307588998432806,-0.0073622859230473795,42400.0
0.13298609217071586,-0.0038579137344040867,44100.0
0.14697242333711374,-0.008531479104227921,44800.0
0.15841873750388244,-0.018655830750273345,45300.0
0.17685851851473902,-0.00931200153784591,45350.0
0.18480706803193037,-0.004250602713614356,44400.0
0.18226466503790678,0.007041484562492497,44800.0
0.1790840548880921,0.004315950405572156,42150.0
0.1587399830678215,0.017556204566198084,41050.0
0.1374374557620617,0.02923862332884534,40425.0
0.10961864830802513,0.013470692158975209,41500.0
0.10548394515814415,-0.0034669563630865177,41300.0
0.10707487343999278,-0.006776622754602774,42050.0
0.11740643406924817,-0.004246425387107251,42600.0
0.12440098407478117,-0.010087454883979196,43000.0
0.13521055124005074,-0.007362504912814667,43350.0
0.1434766262450893,-0.005805525123713969,44500.0
0.15555694381267487,-0.011646961475650268,44150.0
0.16287071388591998,-0.006196057523971824,44500.0
0.1701822403847094,3.3402661484004226e-05,44550.0
0.17050047811958483,-0.0030815816757135484,44500.0
0.17272604118286372,3.327752447412501e-05,44500.0
0.172725989248952,0.0004226469803054771,44000.0
0.1692293241081639,0.003927274630380224,44000.0
0.16604957311047092,0.003927431051642574,45500.0
0.17240656737668741,-0.01164805147674839,46750.0
0.18989267530709278,-0.021383474399985093,46975.0
0.2088101816657697,-0.011455542700687882,47900.0
0.22406982141479115,-0.00892563345562038,47000.0
0.22566127945200698,-0.000164664038478829,47500.0
0.22899804819945435,0.0031446816095585103,46525.0
0.2202566353605973,0.0037294203959744882,48200.0
0.22788413818968867,-0.005421574349175171,47000.0
0.22470782155790506,-0.0036689422145824613,47100.0
0.22836259361465508,0.008595989662813143,47525.0
0.22407031851230413,-0.004058417394575361,48150.0
0.23138238066072137,-0.008147319554962918,47400.0
0.23329130335523074,0.0010029645306225213,46700.0
0.22804547766700753,0.01132169588312207,47350.0
0.2229573433497842,0.0004194317643985112,46950.0
0.22009710174483532,-0.001916539804090503,47500.0
0.22518291827525233,-0.0011381946990716928,47500.0
0.22613725904585438,-0.004253197272101372,49000.0
0.2391706397950789,-0.011652249712684594,48350.0
0.24457752822074813,-0.006590543073557788,47900.0
0.24712067912203545,0.008594858002639224,46900.0
0.23376841811810284,0.011321362131168307,45850.0
0.21787224948264491,0.015994851724284564,46100.0
0.20642568005780446,0.006261113202942913,46250.0
0.2022927916661221,-0.0030835895346301143,45500.0
0.2000682198323218,0.004704104803186638,47750.0
0.21055670172054244,-0.01165051571081379,48800.0
0.22677209186965225,-0.025668887886009142,49800.0
0.2541135953782572,-0.0159362576814888,51000.0
0.27477846459648453,-0.017105695949277324,51475.0
0.2917881351842822,-0.013018277476795181,50000.0
0.29306176578662596,0.007813310770079407,48650.0
0.2781191670867655,0.02202638339520778,50650.0
0.2728700738999199,-0.005035057626804836,50750.0
0.2776409008075248,-0.016327032574648823,49500.0
0.28304692270403786,0.008982042348753773,48200.0
0.2674686624067009,0.019885492835147588,48600.0
0.2537962242462056,0.0070368690167774426,49900.0
0.25633875186688376,-0.013210807082393599,49400.0
0.26397074781281515,-0.0062024018042547355,49600.0
0.27032849591739,0.0023633611878290986,51000.0
0.2773216421876976,-0.01243338761631083,50650.0
0.28527151826221664,-0.008150623316378983,51400.0
0.29671565417023815,-0.003089579233421369,52000.0
0.3030743088756916,-0.010488068317786606,54300.0
0.32628107064546663,-0.02256026355111187,54550.0
0.3463123742126099,-0.01983572805634703,54700.0
0.36348033793338164,-0.003093725275676004,55775.0
0.3728581743080778,-0.009519063280655724,57500.0
0.39161506826420084,-0.021785574195294977,57700.0
0.41069205406215054,-0.01497259943950161,57300.0
0.4203893101033679,0.0015752297358444744,54900.0
0.403859240488977,0.0218238811538182,54000.0
0.38033131481831545,0.025718968101040247,54450.0
0.36220831883874444,0.0035256832840641506,56500.0
0.37238031984844794,-0.019448150143261816,56000.0
0.3850998654567763,-0.01205062568331136,56300.0
0.3968622094442001,0.0015766482215934451,56700.0
0.3981338219641851,-0.005432168939239149,57000.0
0.40449240694244293,-0.005432560072286059,55000.0
0.39622867496819675,0.013258102439717012,53550.0
0.3761988582452713,0.02688739725195881,53500.0
0.35394277952016756,0.01170309647179226,53500.0
0.34440503261053024,0.0004118515164696082,53525.0
0.3442460465434192,-0.00017220137042449438,53950.0
0.34710696477199493,-0.0034820934357005203,52050.0
0.33788949519822653,0.011509580075442557,52000.0
0.328190914119289,0.015209080039111195,53500.0
0.3253280846417255,-0.011268293630897324,53800.0
0.3364566596539053,-0.013994505586657477,54025.0
0.34933263911696555,-0.004066276686961768,54250.0
0.3541014999497913,-0.003482515852999985,54250.0
0.35696304214511204,-0.0017304940808949303,54900.0
0.3625260609588806,-0.005040577822135674,54900.0
0.3666597372558815,-0.005040781169776728,54025.0
0.3652299399559008,0.00683528597000483,53600.0
0.35696344503124705,0.01014544395142685,52975.0
0.34472357381203805,0.008199361999384848,53025.0
0.33836441235262604,0.004500651963091071,53000.0
0.33454941078042977,-0.0001715872771603764,52675.0
0.3326421641126978,0.0027488623090649094,52600.0
0.329939553085029,0.003138384295599833,52700.0
0.3280318382522872,-0.0001711883230501857,53500.0
0.33327689086292844,-0.006985620669908178,52000.0
0.3294641128661605,0.005474781074821969,52975.0
0.3312101773779165,0.004111647503520466,52950.0
0.3277140597489457,-0.007374572855906196,53500.0
0.33725119010570637,-0.0040655452777508885,53100.0
0.3380469610402954,-0.001145209076968108,52750.0
0.33677519568412245,0.005863595035444245,52550.0
0.3307344878689049,0.004306466606198687,53275.0
0.3318463011724744,-0.004065220643713174,53400.0
0.3359799329494318,-0.006596358075308975,53225.0
0.3402721969125633,0.00041212663042286486,53225.0
0.33995409197801457,0.0013855659121274802,53800.0
0.34249691416868344,-0.004455251119187414,52475.0
0.3377299615824644,0.005863619875377579,52750.0
0.33470804593215137,0.00819991344425297,53050.0
0.32993919027061636,-0.004454437528895375,53700.0
0.3377279828488583,-0.007375261309188352,53550.0
0.34281557554852515,-0.003871147335464623,53950.0
0.34853764498530954,-0.0019246860019431686,54000.0
0.3504455504833845,-0.00348227072644637,54000.0
0.353306910910014,-0.0003674558589314993,53500.0
0.3504460921009409,0.003915879418553482,53150.0
0.3450412217207965,0.006641822864461783,54200.0
0.34631152251119046,-0.005428966851643691,54400.0
0.3520350342353152,-0.009712364617742476,54600.0
0.36125481790737257,-0.003093589683951514,54300.0
0.3618911657849215,0.0008001518806319178,53300.0
0.3548975238998747,0.010145623915769609,52950.0
0.3444053635268922,0.01053560090070947,53975.0
0.3423374955599643,-0.005234027879258337,54400.0
0.3493324536229232,-0.011269709482994971,55050.0
0.36268503143845127,-0.008350265163026518,55000.0
0.36920318044774797,-0.004651562947796023,54400.0
0.36920371613420977,0.005082830029032854,54500.0
0.3657058401661068,0.003914867628086535,54500.0
0.36252671237535516,-0.0007574094206275736,55000.0
0.36634130068200077,-0.00387268325699712,55600.0
0.3733355420496105,-0.008545617434795353,55500.0
0.3796947265104311,-0.00387347071050283,55025.0
0.37985404942499884,0.004498088728802177,53700.0
0.36777377341190937,0.014038580580607786,54800.0
0.36332039553722373,0.0017733746464384797,54600.0
0.36061938704695173,-0.006987252958012819,54000.0
0.3625273059268234,0.006251371268540906,55025.0
0.3639563331147694,-0.0032885182815135215,55500.0
0.3696795495459338,-0.01166036710015379,55000.0
0.37603899591889073,0.00021521894438206163,55075.0
0.37635632629308374,0.0033301393762762356,55000.0
0.37317724598792296,2.0674995602499656e-05,55300.0
0.3750844132720136,-0.0017316596989183748,54150.0
0.3692042725795028,0.006640373094460258,54000.0
0.3628447616874749,0.010145050184728362,55000.0
0.36093608752330514,-0.006598003531670759,55000.0
0.3663418200211186,-0.007766377815310808,56000.0
0.3790577672881301,-0.0077672644687678755,56550.0
0.38891388545593975,-0.01205095692145049,56750.0
0.40004157166052473,-0.0058216452962482935,56550.0
0.4035391300940624,1.877667151519058e-05,55500.0
0.39686356421106106,0.009753615568778377,56500.0
0.3952718784023369,0.00040856587104911234,55700.0
0.389869006754826,-0.0015378067172356804,55800.0
0.39177561687065376,0.005470723538130797,56550.0
0.39209290937886787,-0.006599940961073657,56950.0
0.4000413757870668,-0.008936653136580788,56600.0
0.4051289046906326,-0.0003706840433677197,56675.0
0.40592327561534736,0.0021601587415899896,56200.0
0.40115497122781457,0.003133940973055612,55900.0
0.3967038473438342,0.0060545091720804215,56500.0
0.3955902170394886,-0.0023170359618967552,55525.0
0.39129983239046046,0.0029399173047283816,56500.0
0.3951129427863639,1.9204236280793624e-05,56500.0
0.39511395549764355,-0.007573500152430889,55800.0
0.3968632184669625,0.005470473264111039,56600.0
0.3974975542300812,-0.0007596780881695182,56600.0
0.3981342315043847,-0.006210881754061151,56800.0
0.4044924989480774,-0.0015388133202909196,58325.0
0.4154595623706928,-0.013415519353324438,57950.0
0.4240454390958886,-0.008938095085519208,60500.0
0.44756886647841915,-0.016921991916843182,59275.0
0.4536132549841421,-0.010302688681808949,57475.0
0.45059347538877786,0.02357307231885318,57225.0
0.4297678832461085,0.015981457731511776,56225.0
0.41037528982653,0.009752761576317827,56150.0
0.4019493607056168,0.008390402569883812,56300.0
0.39606755733129173,-0.0005648446801634884,56225.0
0.39606778658557373,-0.0005648251075328344,56925.0
0.4009948321983951,-0.004848314252519872,56350.0
0.40131404557520883,-0.0009544852794981002,57750.0
0.4110087337796729,-0.006406500101758156,57950.0
0.4175274169558239,-0.01244209952441371,60700.0
0.4451842468610299,-0.02295715335996414,61700.0
0.47030205396163255,-0.029188561349646255,61300.0
0.4916043364992378,-0.0046592292673647544,61300.0
0.49541899901823394,0.0031279721437477647,60800.0
0.4896968717164432,0.003907123097886607,60250.0
0.4830205045463265,0.00819065912930687,60275.0
0.4765024838890356,0.004102593982455128,60300.0
0.47332325371323386,-0.00037500486255347674,60025.0
0.4718928947598355,0.0019613540283148815,60025.0
0.4703029932940332,0.0021561169668617326,62425.0
0.48381237736148347,-0.018676440034659875,63700.0
0.5071809741864827,-0.02860684358935788,62650.0
0.5238742930444069,-0.001740898331792661,61500.0
0.5179927501362782,0.017144109769032866,60050.0
0.49478458463127756,0.020260585695090125,60000.0
0.47793319972575177,0.01169529974791088,60975.0
0.4745939996672289,-0.007189209061782578,60600.0
0.4780925344656748,-0.004658381799114417,61175.0
0.48556277622279703,-0.0015439437992643926,61400.0
0.4882655000149312,-0.006216568945205465,61500.0
0.4939882527662407,-0.002517866769920566,60625.0
0.49049205875600976,0.0060486616691148775,60300.0
0.48349715855805714,0.009358730985191273,59975.0
0.47380048272334513,0.005076228870628841,59600.0
0.46728308751557285,0.005466016853200875,59750.0
0.4637853962817084,0.001767139940930301,59025.0
0.45774572197343555,0.00449321253424386,59675.0
0.458221217091763,0.0005993248832758466,59700.0
0.4579039445825764,-0.005241207836278625,58900.0
0.45710994612872,0.00605075426287278,59150.0
0.4537706771028052,0.004298690711855167,58300.0
0.44486992059054936,0.004688719970367701,59400.0
0.4480471920686061,-0.0019310042652764044,60925.0
0.45933311346749106,-0.020427006689569458,59450.0
0.466648374833275,-0.00037445455475603736,59475.0
0.4671237030474817,0.011306599132785448,59900.0
0.46060588788326035,-0.003489230436792002,59900.0
0.4634676378142282,-0.00329468648801244,59800.0
0.46553423632903096,0.0007936172212372447,60700.0
0.47062002168436734,-0.006215518129314074,61000.0
0.477614972333458,-0.009330896193264522,64000.0
0.5043178917670926,-0.025686510182008744,62975.0
0.5187875156997881,-0.015368663826603344,63700.0
0.5359535919696181,0.0023466125368117085,62500.0
0.5264178252763605,0.0037101880580977928,60000.0
0.5075025989121785,0.02882610108675124,60700.0
0.4884239267080358,0.014030817614847967,60000.0
0.47252918104702707,1.448198911575932e-05,59925.0
0.4720516426760226,0.006049751590321898,60000.0
0.4676005670006028,1.4724442072400316e-05,59700.0
0.4656933997165122,0.0017670591365932747,59900.0
0.465533930656655,0.0007935911243963987,56000.0
0.44010410465612854,0.028830461091143723,54000.0
0.4038587716378311,0.045965022286930064,57000.0
0.3854142125597558,-0.007767838279700245,58000.0
0.39813327586147385,-0.031130892283039467,57500.0
0.4203894258333807,-0.003875994839476301,57100.0
0.42102514457289375,0.0070264230269126956,57175.0
0.41577892341240374,0.0025489128073042985,57500.0
0.4157786830189023,-0.0030970291169831266,57325.0
0.4172098462249633,-0.0011502065579230012,56825.0
0.4149846919789142,0.005274629442382115,56000.0
0.4054472856420843,0.0103371169309133,55500.0
0.39384272286238514,0.010337818352724699,56400.0
0.39113897518291796,-0.003095529786951488,58500.0
0.40703401161489855,-0.023344071630150516,56900.0
0.4159396084708666,-0.0038756192686643406,55925.0
0.41291863139315055,0.02007100530936156,55350.0
0.3928890223690383,0.012090066975605737,55550.0
0.38430430377744185,0.0029402549072953576,55700.0
0.3828737103616367,-0.002705570957952653,55000.0
0.38064908955947196,0.00430337141978102,55500.0
0.3803299496352049,0.0015776703868838808,55600.0
0.37969452470587867,-0.004652235719006382,55100.0
0.380330964589062,0.003135252597572432,54200.0
0.372065324368209,0.010923283281048808,54250.0
0.36348041511127943,0.006640628555891641,54200.0
0.35775789902812033,2.1642413451034823e-05,54000.0
0.3564863503042363,0.0019686044547943485,53100.0
0.3491747911844265,0.008588479844397957,55200.0
0.3555302630198575,-0.009323376000025845,55000.0
0.3618911034347603,-0.014774809030508177,54275.0
0.3693628001380498,0.007224386836093214,54825.0
0.36697708470038853,0.001383818781945234,54200.0
0.36189149742425347,0.0006054932495570092,53800.0
0.35887096992162554,0.008003765897915306,53800.0
0.35235312955025216,0.003136968363611072,53500.0
0.34790249903843357,0.0023585267322378685,54200.0
0.3504448872047207,-0.0030929534642965472,52900.0
0.3447242704715262,0.004695056469533086,52800.0
0.3402720938045436,0.010925212849443032,52000.0
0.32628415413282047,0.007032415319409812,52000.0
0.32056070620479665,0.006253957966019335,52300.0
0.31738118073603466,-0.0023120919315308373,52400.0
0.31992477972963657,-0.003090982077044188,52225.0
0.3213557092330945,0.0006080030332571698,50500.0
0.30991198290210653,0.014821001458149761,49000.0
0.2882928849547728,0.025140747154876485,48100.0
0.2620635471847343,0.01871767648064021,49750.0
0.2572921489304321,-0.005812795202715147,50000.0
0.2636520812248488,-0.014768670771463257,51500.0
0.2852696471217852,-0.01360201752116459,51475.0
0.29623957884540525,-0.01146101864323698,52250.0
0.3105453363323886,-0.005816067679878661,52000.0
0.31372561780841873,-0.004063996307797928,52300.0
0.31897079656532223,-0.0003653228630051673,53850.0
