t-2,t-1,t-0,t+1 (prediction)
9750.0,9750.0,9750.0,9800.0
9750.0,9750.0,9800.0,9850.0
9750.0,9800.0,9850.0,9850.0
9800.0,9850.0,9850.0,9650.0
9850.0,9850.0,9650.0,9550.0
9850.0,9650.0,9550.0,9650.0
9650.0,9550.0,9650.0,9650.0
9550.0,9650.0,9650.0,9750.0
9650.0,9650.0,9750.0,9750.0
9650.0,9750.0,9750.0,9750.0
9750.0,9750.0,9750.0,9750.0
9750.0,9750.0,9750.0,10150.0
9750.0,9750.0,10150.0,9900.0
9750.0,10150.0,9900.0,10000.0
10150.0,9900.0,10000.0,10300.0
9900.0,10000.0,10300.0,10500.0
10000.0,10300.0,10500.0,10400.0
10300.0,10500.0,10400.0,10100.0
10500.0,10400.0,10100.0,10000.0
10400.0,10100.0,10000.0,10000.0
10100.0,10000.0,10000.0,10050.0
10000.0,10000.0,10050.0,10000.0
10000.0,10050.0,10000.0,9600.0
10050.0,10000.0,9600.0,9950.0
10000.0,9600.0,9950.0,10000.0
9600.0,9950.0,10000.0,10100.0
9950.0,10000.0,10100.0,10100.0
10000.0,10100.0,10100.0,9900.0
10100.0,10100.0,9900.0,9950.0
10100.0,9900.0,9950.0,9900.0
9900.0,9950.0,9900.0,10150.0
9950.0,9900.0,10150.0,10050.0
9900.0,10150.0,10050.0,10200.0
10150.0,10050.0,10200.0,10200.0
10050.0,10200.0,10200.0,10300.0
10200.0,10200.0,10300.0,10250.0
10200.0,10300.0,10250.0,10050.0
10300.0,10250.0,10050.0,10200.0
10250.0,10050.0,10200.0,10150.0
10050.0,10200.0,10150.0,9950.0
10200.0,10150.0,9950.0,9950.0
10150.0,9950.0,9950.0,10000.0
9950.0,9950.0,10000.0,10200.0
9950.0,10000.0,10200.0,10200.0
10000.0,10200.0,10200.0,10300.0
10200.0,10200.0,10300.0,10200.0
10200.0,10300.0,10200.0,10200.0
10300.0,10200.0,10200.0,10100.0
10200.0,10200.0,10100.0,9900.0
10200.0,10100.0,9900.0,9850.0
10100.0,9900.0,9850.0,9800.0
9900.0,9850.0,9800.0,9800.0
9850.0,9800.0,9800.0,9850.0
9800.0,9800.0,9850.0,9900.0
9800.0,9850.0,9900.0,9950.0
9850.0,9900.0,9950.0,10100.0
9900.0,9950.0,10100.0,10300.0
9950.0,10100.0,10300.0,10050.0
10100.0,10300.0,10050.0,10050.0
10300.0,10050.0,10050.0,10000.0
10050.0,10050.0,10000.0,10000.0
10050.0,10000.0,10000.0,9850.0
10000.0,10000.0,9850.0,9800.0
10000.0,9850.0,9800.0,9900.0
9850.0,9800.0,9900.0,10200.0
9800.0,9900.0,10200.0,10350.0
9900.0,10200.0,10350.0,10250.0
10200.0,10350.0,10250.0,10300.0
10350.0,10250.0,10300.0,10350.0
10250.0,10300.0,10350.0,10500.0
10300.0,10350.0,10500.0,10550.0
10350.0,10500.0,10550.0,10400.0
10500.0,10550.0,10400.0,10500.0
10550.0,10400.0,10500.0,10250.0
10400.0,10500.0,10250.0,10000.0
10500.0,10250.0,10000.0,10050.0
10250.0,10000.0,10050.0,10500.0
10000.0,10050.0,10500.0,10500.0
10050.0,10500.0,10500.0,10050.0
10500.0,10500.0,10050.0,10100.0
10500.0,10050.0,10100.0,10050.0
10050.0,10100.0,10050.0,10050.0
10100.0,10050.0,10050.0,11700.0
10050.0,10050.0,11700.0,11800.0
10050.0,11700.0,11800.0,11800.0
11700.0,11800.0,11800.0,10000.0
11800.0,11800.0,10000.0,10950.0
11800.0,10000.0,10950.0,10800.0
10000.0,10950.0,10800.0,10400.0
10950.0,10800.0,10400.0,10600.0
10800.0,10400.0,10600.0,10300.0
10400.0,10600.0,10300.0,10300.0
10600.0,10300.0,10300.0,10300.0
10300.0,10300.0,10300.0,10400.0
10300.0,10300.0,10400.0,10400.0
10300.0,10400.0,10400.0,10400.0
10400.0,10400.0,10400.0,10350.0
10400.0,10400.0,10350.0,10550.0
10400.0,10350.0,10550.0,10450.0
10350.0,10550.0,10450.0,10500.0
10550.0,10450.0,10500.0,10600.0
10450.0,10500.0,10600.0,10700.0
10500.0,10600.0,10700.0,10600.0
10600.0,10700.0,10600.0,10600.0
10700.0,10600.0,10600.0,10550.0
10600.0,10600.0,10550.0,10650.0
10600.0,10550.0,10650.0,10600.0
10550.0,10650.0,10600.0,10700.0
10650.0,10600.0,10700.0,10950.0
10600.0,10700.0,10950.0,11500.0
10700.0,10950.0,11500.0,11500.0
10950.0,11500.0,11500.0,11050.0
11500.0,11500.0,11050.0,11000.0
11500.0,11050.0,11000.0,11000.0
11050.0,11000.0,11000.0,10850.0
11000.0,11000.0,10850.0,10700.0
11000.0,10850.0,10700.0,11150.0
10850.0,10700.0,11150.0,10900.0
10700.0,11150.0,10900.0,11150.0
11150.0,10900.0,11150.0,10750.0
10900.0,11150.0,10750.0,10700.0
11150.0,10750.0,10700.0,11050.0
10750.0,10700.0,11050.0,10950.0
10700.0,11050.0,10950.0,11000.0
11050.0,10950.0,11000.0,10950.0
10950.0,11000.0,10950.0,10950.0
11000.0,10950.0,10950.0,10850.0
10950.0,10950.0,10850.0,11200.0
10950.0,10850.0,11200.0,11000.0
10850.0,11200.0,11000.0,11300.0
11200.0,11000.0,11300.0,11700.0
11000.0,11300.0,11700.0,11950.0
11300.0,11700.0,11950.0,11900.0
11700.0,11950.0,11900.0,11850.0
11950.0,11900.0,11850.0,11750.0
11900.0,11850.0,11750.0,11200.0
11850.0,11750.0,11200.0,11000.0
11750.0,11200.0,11000.0,10900.0
11200.0,11000.0,10900.0,11350.0
11000.0,10900.0,11350.0,11000.0
10900.0,11350.0,11000.0,11000.0
11350.0,11000.0,11000.0,11250.0
11000.0,11000.0,11250.0,11200.0
11000.0,11250.0,11200.0,11200.0
11250.0,11200.0,11200.0,11300.0
11200.0,11200.0,11300.0,11250.0
11200.0,11300.0,11250.0,11250.0
11300.0,11250.0,11250.0,11300.0
11250.0,11250.0,11300.0,11000.0
11250.0,11300.0,11000.0,11150.0
11300.0,11000.0,11150.0,11150.0
11000.0,11150.0,11150.0,11100.0
11150.0,11150.0,11100.0,10800.0
11150.0,11100.0,10800.0,11000.0
11100.0,10800.0,11000.0,10800.0
10800.0,11000.0,10800.0,11100.0
11000.0,10800.0,11100.0,11400.0
10800.0,11100.0,11400.0,11450.0
11100.0,11400.0,11450.0,11300.0
11400.0,11450.0,11300.0,11100.0
11450.0,11300.0,11100.0,11450.0
11300.0,11100.0,11450.0,11200.0
11100.0,11450.0,11200.0,11450.0
11450.0,11200.0,11450.0,11450.0
11200.0,11450.0,11450.0,11250.0
11450.0,11450.0,11250.0,11150.0
11450.0,11250.0,11150.0,11050.0
11250.0,11150.0,11050.0,11050.0
11150.0,11050.0,11050.0,11000.0
11050.0,11050.0,11000.0,11000.0
11050.0,11000.0,11000.0,10900.0
11000.0,11000.0,10900.0,11000.0
11000.0,10900.0,11000.0,10950.0
10900.0,11000.0,10950.0,11100.0
11000.0,10950.0,11100.0,11100.0
10950.0,11100.0,11100.0,11200.0
11100.0,11100.0,11200.0,11200.0
11100.0,11200.0,11200.0,11350.0
11200.0,11200.0,11350.0,11300.0
11200.0,11350.0,11300.0,11300.0
11350.0,11300.0,11300.0,11250.0
11300.0,11300.0,11250.0,11450.0
11300.0,11250.0,11450.0,11500.0
11250.0,11450.0,11500.0,11400.0
11450.0,11500.0,11400.0,11400.0
11500.0,11400.0,11400.0,11200.0
11400.0,11400.0,11200.0,11200.0
11400.0,11200.0,11200.0,11100.0
11200.0,11200.0,11100.0,11000.0
11200.0,11100.0,11000.0,10900.0
11100.0,11000.0,10900.0,10250.0
11000.0,10900.0,10250.0,10300.0
10900.0,10250.0,10300.0,10350.0
10250.0,10300.0,10350.0,10300.0
10300.0,10350.0,10300.0,9950.0
10350.0,10300.0,9950.0,10100.0
10300.0,9950.0,10100.0,10150.0
9950.0,10100.0,10150.0,10000.0
10100.0,10150.0,10000.0,9350.0
10150.0,10000.0,9350.0,9300.0
10000.0,9350.0,9300.0,9150.0
9350.0,9300.0,9150.0,8750.0
9300.0,9150.0,8750.0,9500.0
9150.0,8750.0,9500.0,9250.0
8750.0,9500.0,9250.0,9200.0
9500.0,9250.0,9200.0,9400.0
9250.0,9200.0,9400.0,9700.0
9200.0,9400.0,9700.0,9700.0
9400.0,9700.0,9700.0,9650.0
9700.0,9700.0,9650.0,9600.0
9700.0,9650.0,9600.0,9650.0
9650.0,9600.0,9650.0,9550.0
9600.0,9650.0,9550.0,9550.0
9650.0,9550.0,9550.0,9650.0
9550.0,9550.0,9650.0,9650.0
9550.0,9650.0,9650.0,9600.0
9650.0,9650.0,9600.0,9600.0
9650.0,9600.0,9600.0,9600.0
9600.0,9600.0,9600.0,9800.0
9600.0,9600.0,9800.0,9700.0
9600.0,9800.0,9700.0,9800.0
9800.0,9700.0,9800.0,9700.0
9700.0,9800.0,9700.0,9500.0
9800.0,9700.0,9500.0,9350.0
9700.0,9500.0,9350.0,9550.0
9500.0,9350.0,9550.0,9700.0
9350.0,9550.0,9700.0,9750.0
9550.0,9700.0,9750.0,9700.0
9700.0,9750.0,9700.0,9700.0
9750.0,9700.0,9700.0,9700.0
9700.0,9700.0,9700.0,9700.0
9700.0,9700.0,9700.0,9700.0
9700.0,9700.0,9700.0,9650.0
9700.0,9700.0,9650.0,10100.0
9700.0,9650.0,10100.0,9900.0
9650.0,10100.0,9900.0,10000.0
10100.0,9900.0,10000.0,10100.0
9900.0,10000.0,10100.0,9950.0
10000.0,10100.0,9950.0,10050.0
10100.0,9950.0,10050.0,10000.0
9950.0,10050.0,10000.0,10100.0
10050.0,10000.0,10100.0,10000.0
10000.0,10100.0,10000.0,9800.0
10100.0,10000.0,9800.0,9800.0
10000.0,9800.0,9800.0,9700.0
9800.0,9800.0,9700.0,10000.0
9800.0,9700.0,10000.0,10000.0
9700.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10100.0
10000.0,10000.0,10100.0,10000.0
10000.0,10100.0,10000.0,10000.0
10100.0,10000.0,10000.0,10000.0
10000.0,10000.0,10000.0,10050.0
10000.0,10000.0,10050.0,10000.0
10000.0,10050.0,10000.0,9900.0
10050.0,10000.0,9900.0,9850.0
10000.0,9900.0,9850.0,9750.0
9900.0,9850.0,9750.0,9750.0
9850.0,9750.0,9750.0,9800.0
9750.0,9750.0,9800.0,9700.0
9750.0,9800.0,9700.0,9600.0
9800.0,9700.0,9600.0,9800.0
9700.0,9600.0,9800.0,9500.0
9600.0,9800.0,9500.0,9050.0
9800.0,9500.0,9050.0,9050.0
9500.0,9050.0,9050.0,9150.0
9050.0,9050.0,9150.0,9000.0
9050.0,9150.0,9000.0,8850.0
9150.0,9000.0,8850.0,8850.0
9000.0,8850.0,8850.0,8800.0
8850.0,8850.0,8800.0,8600.0
8850.0,8800.0,8600.0,8500.0
8800.0,8600.0,8500.0,8600.0
8600.0,8500.0,8600.0,8650.0
8500.0,8600.0,8650.0,9100.0
8600.0,8650.0,9100.0,8950.0
8650.0,9100.0,8950.0,9050.0
9100.0,8950.0,9050.0,8700.0
8950.0,9050.0,8700.0,8750.0
9050.0,8700.0,8750.0,8750.0
8700.0,8750.0,8750.0,8500.0
8750.0,8750.0,8500.0,8400.0
8750.0,8500.0,8400.0,8400.0
8500.0,8400.0,8400.0,8400.0
8400.0,8400.0,8400.0,8400.0
8400.0,8400.0,8400.0,8550.0
8400.0,8400.0,8550.0,8500.0
8400.0,8550.0,8500.0,8450.0
8550.0,8500.0,8450.0,8450.0
8500.0,8450.0,8450.0,8400.0
8450.0,8450.0,8400.0,8350.0
8450.0,8400.0,8350.0,8450.0
8400.0,8350.0,8450.0,8600.0
8350.0,8450.0,8600.0,8700.0
8450.0,8600.0,8700.0,8700.0
8600.0,8700.0,8700.0,8600.0
8700.0,8700.0,8600.0,8450.0
8700.0,8600.0,8450.0,8450.0
8600.0,8450.0,8450.0,8300.0
8450.0,8450.0,8300.0,7700.0
8450.0,8300.0,7700.0,8500.0
8300.0,7700.0,8500.0,7900.0
7700.0,8500.0,7900.0,8200.0
8500.0,7900.0,8200.0,7950.0
7900.0,8200.0,7950.0,8100.0
8200.0,7950.0,8100.0,8000.0
7950.0,8100.0,8000.0,8150.0
8100.0,8000.0,8150.0,8250.0
8000.0,8150.0,8250.0,8100.0
8150.0,8250.0,8100.0,8200.0
8250.0,8100.0,8200.0,8200.0
8100.0,8200.0,8200.0,8000.0
8200.0,8200.0,8000.0,8000.0
8200.0,8000.0,8000.0,8000.0
8000.0,8000.0,8000.0,7950.0
8000.0,8000.0,7950.0,8000.0
8000.0,7950.0,8000.0,7950.0
7950.0,8000.0,7950.0,7800.0
8000.0,7950.0,7800.0,7750.0
7950.0,7800.0,7750.0,7800.0
7800.0,7750.0,7800.0,7750.0
7750.0,7800.0,7750.0,7900.0
7800.0,7750.0,7900.0,7900.0
7750.0,7900.0,7900.0,7900.0
7900.0,7900.0,7900.0,8000.0
7900.0,7900.0,8000.0,8000.0
7900.0,8000.0,8000.0,7950.0
8000.0,8000.0,7950.0,8000.0
8000.0,7950.0,8000.0,8000.0
7950.0,8000.0,8000.0,7950.0
8000.0,8000.0,7950.0,8000.0
8000.0,7950.0,8000.0,8000.0
7950.0,8000.0,8000.0,8000.0
8000.0,8000.0,8000.0,7950.0
8000.0,8000.0,7950.0,7950.0
8000.0,7950.0,7950.0,7800.0
7950.0,7950.0,7800.0,7900.0
7950.0,7800.0,7900.0,8000.0
7800.0,7900.0,8000.0,7850.0
7900.0,8000.0,7850.0,7800.0
8000.0,7850.0,7800.0,7650.0
7850.0,7800.0,7650.0,7500.0
7800.0,7650.0,7500.0,7700.0
7650.0,7500.0,7700.0,7800.0
7500.0,7700.0,7800.0,7650.0
7700.0,7800.0,7650.0,7850.0
7800.0,7650.0,7850.0,7800.0
7650.0,7850.0,7800.0,7600.0
7850.0,7800.0,7600.0,7500.0
7800.0,7600.0,7500.0,7600.0
7600.0,7500.0,7600.0,7500.0
7500.0,7600.0,7500.0,7500.0
7600.0,7500.0,7500.0,7450.0
7500.0,7500.0,7450.0,7500.0
7500.0,7450.0,7500.0,7500.0
7450.0,7500.0,7500.0,7500.0
7500.0,7500.0,7500.0,7500.0
7500.0,7500.0,7500.0,7550.0
7500.0,7500.0,7550.0,7650.0
7500.0,7550.0,7650.0,7400.0
7550.0,7650.0,7400.0,7300.0
7650.0,7400.0,7300.0,7300.0
7400.0,7300.0,7300.0,7700.0
7300.0,7300.0,7700.0,7300.0
7300.0,7700.0,7300.0,7350.0
7700.0,7300.0,7350.0,7350.0
7300.0,7350.0,7350.0,7650.0
7350.0,7350.0,7650.0,7800.0
7350.0,7650.0,7800.0,7800.0
7650.0,7800.0,7800.0,7950.0
7800.0,7800.0,7950.0,7600.0
7800.0,7950.0,7600.0,8000.0
7950.0,7600.0,8000.0,7750.0
7600.0,8000.0,7750.0,7800.0
8000.0,7750.0,7800.0,7750.0
7750.0,7800.0,7750.0,7700.0
7800.0,7750.0,7700.0,7750.0
7750.0,7700.0,7750.0,7700.0
7700.0,7750.0,7700.0,7700.0
7750.0,7700.0,7700.0,7700.0
7700.0,7700.0,7700.0,7550.0
7700.0,7700.0,7550.0,7650.0
7700.0,7550.0,7650.0,7450.0
7550.0,7650.0,7450.0,7500.0
7650.0,7450.0,7500.0,7350.0
7450.0,7500.0,7350.0,7700.0
7500.0,7350.0,7700.0,7700.0
7350.0,7700.0,7700.0,7950.0
7700.0,7700.0,7950.0,8000.0
7700.0,7950.0,8000.0,7900.0
7950.0,8000.0,7900.0,7900.0
8000.0,7900.0,7900.0,7700.0
7900.0,7900.0,7700.0,7700.0
7900.0,7700.0,7700.0,7700.0
7700.0,7700.0,7700.0,7450.0
7700.0,7700.0,7450.0,7250.0
7700.0,7450.0,7250.0,7250.0
7450.0,7250.0,7250.0,7250.0
7250.0,7250.0,7250.0,6900.0
7250.0,7250.0,6900.0,6900.0
7250.0,6900.0,6900.0,6400.0
6900.0,6900.0,6400.0,6400.0
6900.0,6400.0,6400.0,6400.0
6400.0,6400.0,6400.0,6400.0
6400.0,6400.0,6400.0,6450.0
6400.0,6400.0,6450.0,6450.0
6400.0,6450.0,6450.0,6450.0
6450.0,6450.0,6450.0,6500.0
6450.0,6450.0,6500.0,6600.0
6450.0,6500.0,6600.0,6500.0
6500.0,6600.0,6500.0,6500.0
6600.0,6500.0,6500.0,6450.0
6500.0,6500.0,6450.0,6500.0
6500.0,6450.0,6500.0,6450.0
6450.0,6500.0,6450.0,6600.0
6500.0,6450.0,6600.0,6500.0
6450.0,6600.0,6500.0,6300.0
6600.0,6500.0,6300.0,6000.0
6500.0,6300.0,6000.0,5400.0
6300.0,6000.0,5400.0,5250.0
6000.0,5400.0,5250.0,4950.0
5400.0,5250.0,4950.0,5050.0
5250.0,4950.0,5050.0,5250.0
4950.0,5050.0,5250.0,5200.0
5050.0,5250.0,5200.0,5200.0
5250.0,5200.0,5200.0,6450.0
5200.0,5200.0,6450.0,7650.0
5200.0,6450.0,7650.0,6400.0
6450.0,7650.0,6400.0,6450.0
7650.0,6400.0,6450.0,6250.0
6400.0,6450.0,6250.0,6500.0
6450.0,6250.0,6500.0,6700.0
6250.0,6500.0,6700.0,6750.0
6500.0,6700.0,6750.0,6600.0
6700.0,6750.0,6600.0,6400.0
6750.0,6600.0,6400.0,6450.0
6600.0,6400.0,6450.0,6550.0
6400.0,6450.0,6550.0,6400.0
6450.0,6550.0,6400.0,6400.0
6550.0,6400.0,6400.0,6350.0
6400.0,6400.0,6350.0,6200.0
6400.0,6350.0,6200.0,6200.0
6350.0,6200.0,6200.0,6200.0
6200.0,6200.0,6200.0,6200.0
6200.0,6200.0,6200.0,6200.0
6200.0,6200.0,6200.0,6400.0
6200.0,6200.0,6400.0,6450.0
6200.0,6400.0,6450.0,6500.0
6400.0,6450.0,6500.0,6350.0
6450.0,6500.0,6350.0,6200.0
6500.0,6350.0,6200.0,6300.0
6350.0,6200.0,6300.0,6150.0
6200.0,6300.0,6150.0,6300.0
6300.0,6150.0,6300.0,6200.0
6150.0,6300.0,6200.0,6250.0
6300.0,6200.0,6250.0,6300.0
6200.0,6250.0,6300.0,6200.0
6250.0,6300.0,6200.0,6100.0
6300.0,6200.0,6100.0,6050.0
6200.0,6100.0,6050.0,6200.0
6100.0,6050.0,6200.0,6250.0
6050.0,6200.0,6250.0,6200.0
6200.0,6250.0,6200.0,6100.0
6250.0,6200.0,6100.0,6200.0
6200.0,6100.0,6200.0,5950.0
6100.0,6200.0,5950.0,5900.0
6200.0,5950.0,5900.0,5900.0
5950.0,5900.0,5900.0,5850.0
5900.0,5900.0,5850.0,5500.0
5900.0,5850.0,5500.0,5500.0
5850.0,5500.0,5500.0,5200.0
5500.0,5500.0,5200.0,5200.0
5500.0,5200.0,5200.0,5600.0
5200.0,5200.0,5600.0,5400.0
5200.0,5600.0,5400.0,5000.0
5600.0,5400.0,5000.0,5000.0
5400.0,5000.0,5000.0,5050.0
5000.0,5000.0,5050.0,5400.0
5000.0,5050.0,5400.0,5200.0
5050.0,5400.0,5200.0,4950.0
5400.0,5200.0,4950.0,4950.0
5200.0,4950.0,4950.0,4050.0
4950.0,4950.0,4050.0,3675.0
4950.0,4050.0,3675.0,3500.0
4050.0,3675.0,3500.0,3800.0
3675.0,3500.0,3800.0,3900.0
3500.0,3800.0,3900.0,4400.0
3800.0,3900.0,4400.0,5200.0
3900.0,4400.0,5200.0,5250.0
4400.0,5200.0,5250.0,5000.0
5200.0,5250.0,5000.0,5000.0
5250.0,5000.0,5000.0,4800.0
5000.0,5000.0,4800.0,4800.0
5000.0,4800.0,4800.0,4700.0
4800.0,4800.0,4700.0,4600.0
4800.0,4700.0,4600.0,4500.0
4700.0,4600.0,4500.0,4525.0
4600.0,4500.0,4525.0,4400.0
4500.0,4525.0,4400.0,4650.0
4525.0,4400.0,4650.0,4450.0
4400.0,4650.0,4450.0,4350.0
4650.0,4450.0,4350.0,4325.0
4450.0,4350.0,4325.0,4275.0
4350.0,4325.0,4275.0,4275.0
4325.0,4275.0,4275.0,4325.0
4275.0,4275.0,4325.0,4300.0
4275.0,4325.0,4300.0,4250.0
4325.0,4300.0,4250.0,4225.0
4300.0,4250.0,4225.0,4250.0
4250.0,4225.0,4250.0,4200.0
4225.0,4250.0,4200.0,4025.0
4250.0,4200.0,4025.0,4100.0
4200.0,4025.0,4100.0,4250.0
4025.0,4100.0,4250.0,4150.0
4100.0,4250.0,4150.0,4000.0
4250.0,4150.0,4000.0,4000.0
4150.0,4000.0,4000.0,4450.0
4000.0,4000.0,4450.0,5500.0
4000.0,4450.0,5500.0,4900.0
4450.0,5500.0,4900.0,4350.0
5500.0,4900.0,4350.0,4250.0
4900.0,4350.0,4250.0,4425.0
4350.0,4250.0,4425.0,4425.0
4250.0,4425.0,4425.0,4250.0
4425.0,4425.0,4250.0,4250.0
4425.0,4250.0,4250.0,4425.0
4250.0,4250.0,4425.0,4425.0
4250.0,4425.0,4425.0,4575.0
4425.0,4425.0,4575.0,4600.0
4425.0,4575.0,4600.0,4600.0
4575.0,4600.0,4600.0,4775.0
4600.0,4600.0,4775.0,4900.0
4600.0,4775.0,4900.0,4900.0
4775.0,4900.0,4900.0,4700.0
4900.0,4900.0,4700.0,4725.0
4900.0,4700.0,4725.0,4675.0
4700.0,4725.0,4675.0,4600.0
4725.0,4675.0,4600.0,4625.0
4675.0,4600.0,4625.0,4650.0
4600.0,4625.0,4650.0,4600.0
4625.0,4650.0,4600.0,4975.0
4650.0,4600.0,4975.0,5075.0
4600.0,4975.0,5075.0,5150.0
4975.0,5075.0,5150.0,5050.0
5075.0,5150.0,5050.0,5350.0
5150.0,5050.0,5350.0,5950.0
5050.0,5350.0,5950.0,6000.0
5350.0,5950.0,6000.0,5750.0
5950.0,6000.0,5750.0,5800.0
6000.0,5750.0,5800.0,5900.0
5750.0,5800.0,5900.0,5400.0
5800.0,5900.0,5400.0,5400.0
5900.0,5400.0,5400.0,5350.0
5400.0,5400.0,5350.0,5650.0
5400.0,5350.0,5650.0,5750.0
5350.0,5650.0,5750.0,5600.0
5650.0,5750.0,5600.0,5600.0
5750.0,5600.0,5600.0,5700.0
5600.0,5600.0,5700.0,5650.0
5600.0,5700.0,5650.0,5300.0
5700.0,5650.0,5300.0,5400.0
5650.0,5300.0,5400.0,5250.0
5300.0,5400.0,5250.0,5200.0
5400.0,5250.0,5200.0,5200.0
5250.0,5200.0,5200.0,5000.0
5200.0,5200.0,5000.0,4950.0
5200.0,5000.0,4950.0,5150.0
5000.0,4950.0,5150.0,5100.0
4950.0,5150.0,5100.0,5000.0
5150.0,5100.0,5000.0,5000.0
5100.0,5000.0,5000.0,5150.0
5000.0,5000.0,5150.0,5200.0
5000.0,5150.0,5200.0,5500.0
5150.0,5200.0,5500.0,5550.0
5200.0,5500.0,5550.0,5450.0
5500.0,5550.0,5450.0,5250.0
5550.0,5450.0,5250.0,5250.0
5450.0,5250.0,5250.0,5250.0
5250.0,5250.0,5250.0,5500.0
5250.0,5250.0,5500.0,5650.0
5250.0,5500.0,5650.0,5650.0
5500.0,5650.0,5650.0,5850.0
5650.0,5650.0,5850.0,5850.0
5650.0,5850.0,5850.0,5900.0
5850.0,5850.0,5900.0,6000.0
5850.0,5900.0,6000.0,6300.0
5900.0,6000.0,6300.0,6150.0
6000.0,6300.0,6150.0,6500.0
6300.0,6150.0,6500.0,6450.0
6150.0,6500.0,6450.0,6250.0
6500.0,6450.0,6250.0,6250.0
6450.0,6250.0,6250.0,6400.0
6250.0,6250.0,6400.0,6350.0
6250.0,6400.0,6350.0,6400.0
6400.0,6350.0,6400.0,6350.0
6350.0,6400.0,6350.0,6350.0
6400.0,6350.0,6350.0,6350.0
6350.0,6350.0,6350.0,6350.0
6350.0,6350.0,6350.0,6200.0
6350.0,6350.0,6200.0,6250.0
6350.0,6200.0,6250.0,6250.0
6200.0,6250.0,6250.0,6100.0
6250.0,6250.0,6100.0,6100.0
6250.0,6100.0,6100.0,6450.0
6100.0,6100.0,6450.0,7650.0
6100.0,6450.0,7650.0,7900.0
6450.0,7650.0,7900.0,8000.0
7650.0,7900.0,8000.0,7800.0
7900.0,8000.0,7800.0,7950.0
8000.0,7800.0,7950.0,8250.0
7800.0,7950.0,8250.0,8000.0
7950.0,8250.0,8000.0,8100.0
8250.0,8000.0,8100.0,8400.0
8000.0,8100.0,8400.0,7950.0
8100.0,8400.0,7950.0,8250.0
8400.0,7950.0,8250.0,8200.0
7950.0,8250.0,8200.0,8850.0
8250.0,8200.0,8850.0,10000.0
8200.0,8850.0,10000.0,10000.0
8850.0,10000.0,10000.0,9500.0
10000.0,10000.0,9500.0,10050.0
10000.0,9500.0,10050.0,10350.0
9500.0,10050.0,10350.0,10400.0
10050.0,10350.0,10400.0,10500.0
10350.0,10400.0,10500.0,11350.0
10400.0,10500.0,11350.0,11250.0
10500.0,11350.0,11250.0,11350.0
11350.0,11250.0,11350.0,11050.0
11250.0,11350.0,11050.0,11100.0
11350.0,11050.0,11100.0,11100.0
11050.0,11100.0,11100.0,11100.0
11100.0,11100.0,11100.0,11500.0
11100.0,11100.0,11500.0,11500.0
11100.0,11500.0,11500.0,11300.0
11500.0,11500.0,11300.0,11600.0
11500.0,11300.0,11600.0,11050.0
11300.0,11600.0,11050.0,11400.0
11600.0,11050.0,11400.0,11400.0
11050.0,11400.0,11400.0,11750.0
11400.0,11400.0,11750.0,12300.0
11400.0,11750.0,12300.0,11900.0
11750.0,12300.0,11900.0,11600.0
12300.0,11900.0,11600.0,11600.0
11900.0,11600.0,11600.0,12000.0
11600.0,11600.0,12000.0,11650.0
11600.0,12000.0,11650.0,12450.0
12000.0,11650.0,12450.0,12550.0
11650.0,12450.0,12550.0,12350.0
12450.0,12550.0,12350.0,12400.0
12550.0,12350.0,12400.0,12250.0
12350.0,12400.0,12250.0,12050.0
12400.0,12250.0,12050.0,12050.0
12250.0,12050.0,12050.0,12050.0
12050.0,12050.0,12050.0,12450.0
12050.0,12050.0,12450.0,12450.0
12050.0,12450.0,12450.0,12000.0
12450.0,12450.0,12000.0,12700.0
12450.0,12000.0,12700.0,12650.0
12000.0,12700.0,12650.0,14000.0
12700.0,12650.0,14000.0,14050.0
12650.0,14000.0,14050.0,14050.0
14000.0,14050.0,14050.0,13700.0
14050.0,14050.0,13700.0,13300.0
14050.0,13700.0,13300.0,13650.0
13700.0,13300.0,13650.0,13850.0
13300.0,13650.0,13850.0,13800.0
13650.0,13850.0,13800.0,13400.0
13850.0,13800.0,13400.0,13150.0
13800.0,13400.0,13150.0,13200.0
13400.0,13150.0,13200.0,14100.0
13150.0,13200.0,14100.0,14450.0
13200.0,14100.0,14450.0,14500.0
14100.0,14450.0,14500.0,15150.0
14450.0,14500.0,15150.0,15250.0
14500.0,15150.0,15250.0,15000.0
15150.0,15250.0,15000.0,14700.0
15250.0,15000.0,14700.0,14700.0
15000.0,14700.0,14700.0,14800.0
14700.0,14700.0,14800.0,14850.0
14700.0,14800.0,14850.0,15000.0
14800.0,14850.0,15000.0,14950.0
14850.0,15000.0,14950.0,14500.0
15000.0,14950.0,14500.0,14700.0
14950.0,14500.0,14700.0,14750.0
14500.0,14700.0,14750.0,14650.0
14700.0,14750.0,14650.0,14600.0
14750.0,14650.0,14600.0,14650.0
14650.0,14600.0,14650.0,14400.0
14600.0,14650.0,14400.0,14500.0
14650.0,14400.0,14500.0,14300.0
14400.0,14500.0,14300.0,14050.0
14500.0,14300.0,14050.0,14600.0
14300.0,14050.0,14600.0,14600.0
14050.0,14600.0,14600.0,14600.0
